id,name,register_date,followed_by,followers_count
970014782135844864,Machi Big Brother,Sat Mar 03 19:15:20 +0000 2018,"OmniscientAsian, 0xWenMoon, YeouJie, OuroborosCap8, Shaughnessy119, lmrankhan, j0hnwang, krybharat, CryptoSources, sjdedic, 0xMaki, 0xChanglu, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, GrantStenger, tomhschmidt",19
1158758667233222656,THE LAO 👾,Tue Aug 06 15:16:09 +0000 2019,"OmniscientAsian, 0xminion, janehk, reganbozman, andyisnotandy, benlakoff, OuroborosCap8, AliceL991, j0hnwang, ncerovac, lapgandhi, yekiM_o, alexgedevani, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, 0xbilly",19
1022821051187822593,glassnode,Fri Jul 27 12:28:36 +0000 2018,"OmniscientAsian, 0xminion, janehk, Daryllautk, 0xRainandCoffee, YeouJie, andyisnotandy, cosmo_jiang, OuroborosCap8, notnotstorm, j0hnwang, lapgandhi, Sh_ivam, 0xdetweiler, alexgedevani, pokeapallascat, mattyryze, AustinBarack, kapursanat",19
1199812749469126657,bluesky,Wed Nov 27 22:10:52 +0000 2019,"OmniscientAsian, 0xminion, kidponga, janehk, reganbozman, wkhosrowshahi1, panekkkk, lmrankhan, krybharat, ncerovac, cooper_kunz, HoolieG, sjrosenblum, yekiM_o, thetinaverse, MariaShen, mattyryze, zacxbt, roybitsir",19
995500158417711104,Loma,Sun May 13 03:05:08 +0000 2018,"OmniscientAsian, Darrenlautf, 0xminion, Daryllautk, YeouJie, andyisnotandy, eclecticcapital, OuroborosCap8, lmrankhan, j0hnwang, krybharat, 0xMaki, 0xdetweiler, alexgedevani, mattyryze, zacxbt, TaikiMaeda2, kapursanat, 0xbilly",19
918804624303382528,PlanB,Fri Oct 13 11:44:27 +0000 2017,"OmniscientAsian, 0xWenMoon, 0xminion, janehk, YeouJie, benlakoff, SimaoCCruz, AliceL991, geenty, j0hnwang, sjdedic, Sh_ivam, 0xdetweiler, samoyedali, Solofunk30, MariaShen, mattyryze, zacxbt, 0xbilly",19
865963965649571840,Kyber Network,Sat May 20 16:14:33 +0000 2017,"OmniscientAsian, Darrenlautf, 0xminion, janehk, andyisnotandy, OuroborosCap8, AliceL991, geenty, lmrankhan, j0hnwang, ncerovac, Sh_ivam, 0xdetweiler, mattyryze, zacxbt, AustinBarack, roybitsir, GrantStenger, 0xbilly",19
1367788919551590400,anon,Fri Mar 05 10:47:55 +0000 2021,"stutireal, Darrenlautf, 0xWenMoon, 0xminion, Daryllautk, sandraaleow, Mikey0x_, pet3rpan_, lmrankhan, j0hnwang, 0xMaki, ceterispar1bus, samoyedali, gakonst, alexgedevani, NaytheForceBwU, thetinaverse, mattyryze, kapursanat",19
1557429087911780353,RWA.xyz,Wed Aug 10 18:10:25 +0000 2022,"stutireal, 0xminion, reganbozman, andyisnotandy, geenty, j0hnwang, ncerovac, lapgandhi, Sh_ivam, 0xMaki, yekiM_o, ceterispar1bus, Solofunk30, NaytheForceBwU, mattyryze, AustinBarack, delitzer, GrantStenger, tomhschmidt",19
270749305,ja 🦣,Wed Mar 23 05:32:14 +0000 2011,"stutireal, Darrenlautf, janehk, rishisthinking, reganbozman, eclecticcapital, panekkkk, Shaughnessy119, _weidai, cooper_kunz, lapgandhi, caitlinxyz, gakonst, thetinaverse, MariaShen, mattyryze, GrantStenger, tomhschmidt, kapursanat",19
928759224599040001,Bloomberg Crypto,Thu Nov 09 23:00:29 +0000 2017,"stutireal, janehk, rishisthinking, YeouJie, andyisnotandy, panekkkk, Yedidbotton, firstc0in, j0hnwang, ncerovac, jennyqcheng, 0xMaki, sjrosenblum, Solofunk30, MariaShen, mattyryze, AustinBarack, kapursanat, 0xbilly",19
998179257200164865,degentrading,Sun May 20 12:30:55 +0000 2018,"Darrenlautf, 0xWenMoon, 0xminion, rishisthinking, sandraaleow, YeouJie, andyisnotandy, benlakoff, Shaughnessy119, lmrankhan, notnotstorm, j0hnwang, jonathankingvc, jennyqcheng, 0xMaki, gakonst, mattyryze, AustinBarack, kapursanat",19
1319408629,owen,Mon Apr 01 01:02:27 +0000 2013,"Darrenlautf, 0xminion, kidponga, Daryllautk, sandraaleow, wkhosrowshahi1, YeouJie, benlakoff, lmrankhan, j0hnwang, krybharat, ceterispar1bus, n4motto, Solofunk30, alexgedevani, mattyryze, zacxbt, AustinBarack, TaikiMaeda2, GrantStenger",20
1327336243026223104,♡ Charlotte Fang 🪲 Crown Prince ❀ LOVE HEALS 💞,Fri Nov 13 19:43:31 +0000 2020,"Darrenlautf, 0xWenMoon, kidponga, 0xRainandCoffee, pet3rpan_, firstc0in, lmrankhan, krybharat, CryptoSources, 0xMaki, samoyedali, 0xChanglu, caitlinxyz, MariaShen, mattyryze, zacxbt, GrantStenger, tomhschmidt, kapursanat",19
1444894134758567941,dengdeng,Mon Oct 04 05:16:32 +0000 2021,"Darrenlautf, 0xWenMoon, 0xminion, rishisthinking, Daryllautk, 0xRainandCoffee, sandraaleow, eclecticcapital, OuroborosCap8, firstc0in, j0hnwang, CryptoSources, 0xMaki, samoyedali, caitlinxyz, thetinaverse, mattyryze, tomhschmidt, kapursanat",19
3313312856,etherscan.eth,Wed Aug 12 11:41:47 +0000 2015,"Darrenlautf, 0xminion, janehk, Daryllautk, andyisnotandy, panekkkk, geenty, notnotstorm, j0hnwang, CryptoSources, Sh_ivam, HoolieG, alexgedevani, MariaShen, mattyryze, zacxbt, AustinBarack, gregohr12, 0xbilly",19
1265838566531379200,Onchain Wizard,Thu May 28 02:53:37 +0000 2020,"Darrenlautf, 0xminion, kidponga, reganbozman, Daryllautk, 0xRainandCoffee, sandraaleow, andyisnotandy, BigBrainKasey, OuroborosCap8, geenty, j0hnwang, CryptoSources, 0xMaki, alexgedevani, pokeapallascat, mattyryze, AustinBarack, kapursanat",19
1489018530511175681,ApeCoin,Wed Feb 02 23:32:18 +0000 2022,"Darrenlautf, janehk, YeouJie, Louissongyz, OuroborosCap8, AliceL991, j0hnwang, krybharat, jennyqcheng, lapgandhi, Sh_ivam, 0xMaki, NaytheForceBwU, jnwng, MariaShen, mattyryze, zacxbt, AustinBarack, 0xbilly",19
19032289,Nat Eliason,Thu Jan 15 18:28:47 +0000 2009,"Darrenlautf, 0xminion, ishanee_, janehk, Daryllautk, sandraaleow, andyisnotandy, benlakoff, SimaoCCruz, amanda0x, j0hnwang, 0xMaki, samoyedali, 0xChanglu, jnwng, MariaShen, mattyryze, tomhschmidt, 0xbilly",19
1351396188097040386,revert,Tue Jan 19 05:10:20 +0000 2021,"Darrenlautf, 0xWenMoon, 0xminion, janehk, Daryllautk, andyisnotandy, benlakoff, geenty, notnotstorm, j0hnwang, ncerovac, daedalus_angels, 0xMaki, 0xdetweiler, alexgedevani, mattyryze, zacxbt, roybitsir, tomhschmidt",19
4911583324,Andrew,Mon Feb 15 02:53:54 +0000 2016,"Darrenlautf, 0xWenMoon, 0xminion, Daryllautk, sandraaleow, andyisnotandy, benlakoff, Mikey0x_, pet3rpan_, OuroborosCap8, j0hnwang, krybharat, RyanKSterling, 0xChanglu, alexgedevani, jnwng, MariaShen, mattyryze, AustinBarack",19
1353062898419994626,Now Media,Sat Jan 23 19:31:54 +0000 2021,"Darrenlautf, 0xminion, janehk, sandraaleow, YeouJie, andyisnotandy, eclecticcapital, j0hnwang, krybharat, Sh_ivam, 0xMaki, RyanKSterling, yekiM_o, 0xChanglu, Solofunk30, alexgedevani, MariaShen, mattyryze, zacxbt, AustinBarack",20
1175650198116347904,AJ / Alfa ((+)),Sun Sep 22 05:59:02 +0000 2019,"Darrenlautf, 0xminion, Daryllautk, YeouJie, andyisnotandy, caseykcaruso, OuroborosCap8, j0hnwang, CryptoSources, 0xMaki, 0xdetweiler, yekiM_o, ceterispar1bus, samoyedali, n4motto, alexgedevani, mattyryze, delitzer, 0xbilly",19
1394664213650477062,Reverie,Tue May 18 14:55:34 +0000 2021,"0xminion, kidponga, janehk, sandraaleow, wkhosrowshahi1, eclecticcapital, panekkkk, j0hnwang, lapgandhi, Sh_ivam, 0xMaki, samoyedali, n4motto, alexgedevani, MariaShen, mattyryze, zacxbt, roybitsir, tomhschmidt, 0xbilly",20
1127548018297901057,superphiz.eth 🦇🔊🛡️,Sun May 12 12:16:11 +0000 2019,"0xminion, janehk, wkhosrowshahi1, andyisnotandy, Louissongyz, OuroborosCap8, panekkkk, tkstanczak, lmrankhan, notnotstorm, j0hnwang, ncerovac, 0xMaki, alexgedevani, MariaShen, mattyryze, AustinBarack, delitzer, 0xbilly",19
1436675706554142723,karel vuong,Sat Sep 11 12:59:31 +0000 2021,"0xminion, ishanee_, wkhosrowshahi1, andyisnotandy, benlakoff, Mikey0x_, pet3rpan_, Louissongyz, OuroborosCap8, j0hnwang, krybharat, CryptoSources, 0xMaki, 0xChanglu, alexgedevani, MariaShen, mattyryze, roybitsir, gregohr12",19
921975418315448321,Evmos // evmOS ☄️,Sun Oct 22 05:44:04 +0000 2017,"0xminion, andyisnotandy, SimaoCCruz, tkstanczak, j0hnwang, ncerovac, CryptoSources, jonathankingvc, lapgandhi, Sh_ivam, ceterispar1bus, samoyedali, Solofunk30, alexgedevani, mattyryze, zacxbt, AustinBarack, roybitsir, 0xbilly",19
1439068275040653313,STEPN GO,Sat Sep 18 03:26:43 +0000 2021,"0xminion, janehk, YeouJie, BigBrainKasey, OuroborosCap8, panekkkk, lmrankhan, j0hnwang, krybharat, jonathankingvc, jennyqcheng, lapgandhi, 0xChanglu, jnwng, MariaShen, mattyryze, AustinBarack, roybitsir, 0xbilly",19
1405701429646430212,doodles,Fri Jun 18 01:45:53 +0000 2021,"0xminion, janehk, andyisnotandy, caseykcaruso, panekkkk, j0hnwang, sjdedic, jonathankingvc, lapgandhi, 0xMaki, 0xChanglu, Solofunk30, alexgedevani, jnwng, MariaShen, mattyryze, zacxbt, roybitsir, gregohr12",19
245203178,nicholas ⛱,Mon Jan 31 03:45:31 +0000 2011,"0xminion, Daryllautk, andyisnotandy, benlakoff, Mikey0x_, pet3rpan_, eclecticcapital, notnotstorm, j0hnwang, ncerovac, 0xMaki, n4motto, alexgedevani, jnwng, MariaShen, mattyryze, roybitsir, gregohr12, tomhschmidt",19
1332865426846466049,Jet Jadeja,Sun Nov 29 01:54:22 +0000 2020,"0xminion, Daryllautk, andyisnotandy, BigBrainKasey, panekkkk, geenty, notnotstorm, j0hnwang, lapgandhi, 0xMaki, yekiM_o, caitlinxyz, gakonst, mattyryze, AustinBarack, delitzer, tomhschmidt, kapursanat, 0xbilly",19
177395566,XCOPY 🏴,Thu Aug 12 01:08:38 +0000 2010,"0xminion, janehk, benlakoff, pet3rpan_, panekkkk, AliceL991, j0hnwang, krybharat, 0xMaki, yekiM_o, 0xChanglu, Solofunk30, alexgedevani, MariaShen, mattyryze, AustinBarack, gregohr12, kapursanat, 0xbilly",19
1160709889355931648,Moemate,Mon Aug 12 00:29:37 +0000 2019,"0xminion, rishisthinking, sandraaleow, andyisnotandy, j0hnwang, krybharat, ncerovac, lapgandhi, 0xMaki, yekiM_o, ceterispar1bus, samoyedali, 0xChanglu, alexgedevani, MariaShen, mattyryze, zacxbt, roybitsir, 0xbilly",19
867328053416001536,CoinMetrics.io,Wed May 24 10:34:57 +0000 2017,"0xminion, kidponga, janehk, rishisthinking, Daryllautk, wkhosrowshahi1, YeouJie, panekkkk, AliceL991, geenty, j0hnwang, Sh_ivam, ceterispar1bus, alexgedevani, MariaShen, mattyryze, AustinBarack, roybitsir, kapursanat",19
86364019,LukeYoungblood.eth 🛡️,Fri Oct 30 17:59:35 +0000 2009,"kidponga, andyisnotandy, benlakoff, panekkkk, Shaughnessy119, j0hnwang, jonathankingvc, lapgandhi, 0xMaki, HoolieG, sjrosenblum, gakonst, MariaShen, mattyryze, zacxbt, AustinBarack, delitzer, tomhschmidt, 0xbilly",19
1368951806789836802,Henri Stern Ꙫ,Mon Mar 08 15:48:47 +0000 2021,"ishanee_, janehk, masonnystrom, pet3rpan_, bridge__harris, j0hnwang, _weidai, krybharat, lapgandhi, 0xMaki, HoolieG, sjrosenblum, caitlinxyz, gakonst, thetinaverse, MariaShen, roybitsir, TaikiMaeda2, tomhschmidt",19
914777926180200448,Bitwise,Mon Oct 02 09:03:48 +0000 2017,"janehk, wkhosrowshahi1, Yedidbotton, geenty, j0hnwang, sjdedic, jonathankingvc, Sh_ivam, 0xMaki, Solofunk30, NaytheForceBwU, MariaShen, mattyryze, zacxbt, AustinBarack, GrantStenger, tomhschmidt, kapursanat, 0xbilly",19
834123445856145408,Cirrus,Tue Feb 21 19:31:41 +0000 2017,"sandraaleow, wkhosrowshahi1, YeouJie, andyisnotandy, caseykcaruso, OuroborosCap8, amanda0x, j0hnwang, krybharat, sjdedic, 0xMaki, 0xdetweiler, 0xChanglu, alexgedevani, pokeapallascat, MariaShen, mattyryze, zacxbt, TaikiMaeda2",19
1385312402795859968,Bubblemaps,Thu Apr 22 19:20:27 +0000 2021,"wkhosrowshahi1, YeouJie, Shaughnessy119, geenty, lmrankhan, j0hnwang, ncerovac, jennyqcheng, Sh_ivam, 0xMaki, 0xdetweiler, samoyedali, Solofunk30, alexgedevani, pokeapallascat, MariaShen, mattyryze, zacxbt, GrantStenger",19
